DSM2 Run,Location,Equation,R Squared,Mean Error,NMean Error,NMSE,NRMSE,RMSE,NSE,PBIAS,RSR,Mnly Mean Err,Mnly RMSE,Mnly NMean Err,Mnly NRMSE
V8_2_1,"Location(name='RSAN112', bpart='VER', description='San Joaquin River at Vernalis ', time_window_exclusion_list='', threshold_value='')",y=0.99x+7.17,0.9794819619454042,0.7440034916459844,0.0014948903188075,2.8923880813821765,0.0762334297989221,37.94120360334454,-0.0205707871277286,0.1494890318807454,0.1434493247734829,-0.0363383319853362,16.991914175686855,-7.296209862824097e-05,0.0341172984623883
FC_2023_01,"Location(name='RSL', bpart='RSL', description='Old River at Rock Slough', time_window_exclusion_list='', threshold_value='')",y=0.37x+268.64,0.383921842487443,-100.38932714701168,-0.1709385172366732,172.79489311110947,0.5424274334262686,318.5585434343583,-0.6844369191636138,-17.093851723667306,0.8271639355067061,-100.54327302830244,289.5896893127708,-0.1711684526366232,0.4930078117233574
V8_2_1,"Location(name='RSL', bpart='RSL', description='Old River at Rock Slough', time_window_exclusion_list='', threshold_value='')",y=0.35x+264.85,0.3862858915946291,-118.70832707159263,-0.2021313021009536,179.94738491009028,0.55353994256179,325.0847338627299,-0.7127680671745593,-20.21313021009536,0.8441097354855737,-118.27790902735326,297.46524847533,-0.2013605292480219,0.5064154444261835
FC_2023_01,"Location(name='RSMKL008', bpart='STI', description='S. Fork Mokelumne River at Terminous ', time_window_exclusion_list='', threshold_value='')",y=0.97x+28.08,0.7483550172909171,22.674004008482864,0.1428440443751248,6.438863796251278,0.2014056171018168,31.969633662184453,-0.6329905638703226,14.284404437512457,0.7958551479268885,22.373648608977422,28.77641893528992,0.1413616934703517,0.181815821987686
V8_2_1,"Location(name='RSMKL008', bpart='STI', description='S. Fork Mokelumne River at Terminous ', time_window_exclusion_list='', threshold_value='')",y=0.91x+32.87,0.769393436397752,18.726887831350645,0.1179775921089477,4.817342682045649,0.1742090570125217,27.65265345359965,-0.4734262623612928,11.797759210894764,0.6883878256921442,18.47613496792621,24.32733530054161,0.116736334493286,0.1537055209817566
FC_2023_01,"Location(name='RVB', bpart='RVB', description='Sacramento River at Rio Vista', time_window_exclusion_list='', threshold_value='')",y=1.35x-21.27,0.7158170719211305,62.92979251890778,0.2600452722121084,97.32654567834012,0.6341791887487537,153.46852656954425,-1.0125823921300248,26.00452722121081,1.0061147091481533,61.35781682677045,141.89014182773923,0.2547128029924179,0.5890241473873095
V8_2_1,"Location(name='RVB', bpart='RVB', description='Sacramento River at Rio Vista', time_window_exclusion_list='', threshold_value='')",y=1.02x+22.19,0.7541859445594015,26.98779596060405,0.1115218796386701,35.627211441160725,0.3836959780605937,92.85271016193563,-0.3706371578205973,11.152187963867036,0.6087272717501472,25.917206489897936,80.93408003968446,0.1075892959068741,0.3359791376333066
FC_2023_01,"Location(name='SAL', bpart='SAL', description='San Joaquin River at San Andreas Landing ', time_window_exclusion_list='', threshold_value='')",y=1.16x+30.14,0.7684517157114664,72.90299505089251,0.2764867882670253,47.910367001311634,0.4262645882542736,112.39584127202316,-0.7479124827526343,27.64867882670256,0.8646960195371731,71.34875827577943,105.82242635673546,0.273249692042302,0.4052760848532267
V8_2_1,"Location(name='SAL', bpart='SAL', description='San Joaquin River at San Andreas Landing ', time_window_exclusion_list='', threshold_value='')",y=1.39x-3.64,0.8237902430370697,99.8125238449173,0.3785419807161846,74.20552822063304,0.5304966392488347,139.87935592901312,-1.1584298183984547,37.8541980716183,1.076135210327822,97.81930138013357,132.71188939870143,0.3746259167482704,0.5082566786709933
FC_2023_01,"Location(name='SLBAR002', bpart='BKS', description='Barker Slough at North Bay Aqueduct', time_window_exclusion_list='', threshold_value='')",y=0.18x+149.71,0.2231599357604517,-115.3669192789663,-0.3554100025507752,73.87845269061994,0.4770710584877395,154.85838299394257,-1.7615764530027864,-35.541000255077535,1.327003442019676,-121.84594649709472,152.66239900110057,-0.3667471630584966,0.4595023745060972
V8_2_1,"Location(name='SLBAR002', bpart='BKS', description='Barker Slough at North Bay Aqueduct', time_window_exclusion_list='', threshold_value='')",y=0.31x+119.90,0.395256950565311,-104.86552870495524,-0.3230584474080833,60.05501068144722,0.4301290745521615,139.62090505966108,-1.4319530712968145,-32.30584474080839,1.1964313330026182,-109.21336377910455,134.56213774541024,-0.3287240362568582,0.4050219452675231
FC_2023_01,"Location(name='SLCBN002', bpart='SNC', description='Chadbourne Slough near Sunrise Duck Club', time_window_exclusion_list='', threshold_value='')",y=1.06x-179.71,0.9055172657854466,318.04334597048785,0.0397525690596481,406.9839893388413,0.2255423523581317,1804.4681412766504,-0.1254974964503181,3.975256905964798,0.3541937396934619,333.3311756987485,1581.4263120251,0.0418447057594356,0.1985242411490651
V8_2_1,"Location(name='SLCBN002', bpart='SNC', description='Chadbourne Slough near Sunrise Duck Club', time_window_exclusion_list='', threshold_value='')",y=0.98x+854.69,0.922947067497808,723.4549975211987,0.0904253936291365,328.2232839202412,0.2025462172111394,1620.485874481145,-0.1012108546087919,9.04253936291367,0.3180804021271493,729.5627143152163,1342.1476118485778,0.0915856041655273,0.1684864063068908
FC_2023_01,"Location(name='SLDUT007', bpart='DSJ', description='Dutch Slough', time_window_exclusion_list='', threshold_value='')",y=1.09x-19.26,0.8769809208704077,49.76225113444629,0.0679476783818267,71.42517428592257,0.3122935081066045,228.7116844630048,-0.1856272901127091,6.794767838182665,0.4307665232772557,53.97018425546743,209.2866294380024,0.0726433809446139,0.2816979144802328
V8_2_1,"Location(name='SLDUT007', bpart='DSJ', description='Dutch Slough', time_window_exclusion_list='', threshold_value='')",y=0.81x+35.04,0.919714556667012,-101.61518073583905,-0.1387500658017973,49.719044828196566,0.2605545672094327,190.8200856376952,-0.1292140288272883,-13.875006580179695,0.3593996741120335,-100.75897269090066,184.92154053469375,-0.1356206679252083,0.2489027247033306
FC_2023_01,"Location(name='SLMZU011', bpart='BDL', description='Montezuma Slough near Beldon Landing ', time_window_exclusion_list='', threshold_value='')",y=1.06x-936.82,0.9341555748374176,-459.12941371383897,-0.0600543741750331,325.9678011039576,0.2064867154281905,1578.6381241427546,-0.0911858404448534,-6.005437417503309,0.3019169559262881,-494.3580630096999,1413.4036214852194,-0.0646701144159623,0.1848962943193488
V8_2_1,"Location(name='SLMZU011', bpart='BDL', description='Montezuma Slough near Beldon Landing ', time_window_exclusion_list='', threshold_value='')",y=1.05x-712.68,0.9491471645451138,-320.7838170970785,-0.0419586957529371,234.51810609736543,0.1751430682941049,1339.0087794028843,-0.065603802539562,-4.195869575293693,0.256087477207877,-358.7537639085373,1189.7555254200463,-0.0469308557806753,0.1556394680558251
FC_2023_01,"Location(name='SLMZU025', bpart='NSL', description='Montezuma Slough at National Steel', time_window_exclusion_list='', threshold_value='')",y=0.91x-412.40,0.9472317627395496,-921.7989321882014,-0.1658961652056259,351.43805458966926,0.2514921689099813,1397.4115222468913,-0.0962467621253809,-16.589616520562622,0.3101806573048802,-947.2831521957072,1294.49537349274,-0.1685631411298668,0.2303473948926896
V8_2_1,"Location(name='SLMZU025', bpart='NSL', description='Montezuma Slough at National Steel', time_window_exclusion_list='', threshold_value='')",y=0.96x-241.11,0.9663218403920124,-456.0423396518496,-0.0820739454970392,160.49709720295206,0.1699548897942353,944.3511592827142,-0.0439545926331745,-8.207394549703931,0.2096157492976401,-469.6095179018872,809.5715526549033,-0.0835640909041211,0.1440582190959315
FC_2023_01,"Location(name='SLRCK005', bpart='RSL', description='Old River at Rock Slough', time_window_exclusion_list='', threshold_value='')",y=0.37x+268.64,0.383921842487443,-100.38932714701168,-0.1709385172366732,172.79489311110947,0.5424274334262686,318.5585434343583,-0.6844369191636138,-17.093851723667306,0.8271639355067061,-100.54327302830244,289.5896893127708,-0.1711684526366232,0.4930078117233574
V8_2_1,"Location(name='SLRCK005', bpart='RSL', description='Old River at Rock Slough', time_window_exclusion_list='', threshold_value='')",y=0.35x+264.85,0.3862858915946291,-118.70832707159263,-0.2021313021009536,179.94738491009028,0.55353994256179,325.0847338627299,-0.7127680671745593,-20.21313021009536,0.8441097354855737,-118.27790902735326,297.46524847533,-0.2013605292480219,0.5064154444261835
FC_2023_01,"Location(name='SLSUS012', bpart='VOL', description='Suisun Slough 300 ft south of Volanti Slough', time_window_exclusion_list='', threshold_value='')",y=1.02x+272.51,0.9239535342347632,434.7263361281768,0.0538628097528503,288.89571236038915,0.1891938761508103,1526.982364535438,-0.0936408738021702,5.38628097528502,0.305953767691577,418.1581369429912,1309.57022764649,0.0518681228482888,0.1624384256697846
V8_2_1,"Location(name='SLSUS012', bpart='VOL', description='Suisun Slough 300 ft south of Volanti Slough', time_window_exclusion_list='', threshold_value='')",y=1.00x-360.68,0.957129729171002,-327.92397968934506,-0.0406299445502122,152.68340994227574,0.1375410869629292,1110.0930879179962,-0.0494898395512319,-4.062994455021243,0.2224237624644851,-347.1308397378196,873.6214588027021,-0.0430579329905651,0.1083635618795994
FC_2023_01,"Location(name='SLTRM004', bpart='TSL', description='Three-Mile Slough', time_window_exclusion_list='', threshold_value='')",y=0.79x+53.49,0.8811813633158312,-76.18979022409847,-0.1237495762395207,74.7805904921548,0.3485121444696633,214.57097458095657,-0.1469022541210918,-12.374957623952064,0.3832115024558953,-81.67748338119571,203.0578604507139,-0.1302402491120475,0.3237894366288591
V8_2_1,"Location(name='SLTRM004', bpart='TSL', description='Three-Mile Slough', time_window_exclusion_list='', threshold_value='')",y=0.76x+59.28,0.908125476276974,-88.06371590482432,-0.1430355365626484,71.54946755639996,0.3408997434847889,209.88419300348497,-0.140554757407553,-14.303553656264858,0.3748411783079389,-92.74921832140512,200.63071471587884,-0.147894876275149,0.319919189260183
FC_2023_01,"Location(name='SNC', bpart='SNC', description='Chadbourne Slough near Sunrise Duck Club', time_window_exclusion_list='', threshold_value='')",y=1.06x-179.71,0.9055172657854466,318.04334597048785,0.0397525690596481,406.9839893388413,0.2255423523581317,1804.4681412766504,-0.1254974964503181,3.975256905964798,0.3541937396934619,333.3311756987485,1581.4263120251,0.0418447057594356,0.1985242411490651
V8_2_1,"Location(name='SNC', bpart='SNC', description='Chadbourne Slough near Sunrise Duck Club', time_window_exclusion_list='', threshold_value='')",y=0.98x+854.69,0.922947067497808,723.4549975211987,0.0904253936291365,328.2232839202412,0.2025462172111394,1620.485874481145,-0.1012108546087919,9.04253936291367,0.3180804021271493,729.5627143152163,1342.1476118485778,0.0915856041655273,0.1684864063068908
FC_2023_01,"Location(name='SSS', bpart='SSS', description='Steamboat Slough', time_window_exclusion_list='', threshold_value='')",y=0.95x+14.69,0.8611896669219246,6.64771252925085,0.039548792061629,1.0317894474865643,0.0783476613120525,13.169371366134705,-0.1980142522309143,3.954879206162919,0.4459151732677437,6.765255938016847,9.84416690122944,0.0401126930715302,0.0583682345607883
V8_2_1,"Location(name='SSS', bpart='SSS', description='Steamboat Slough', time_window_exclusion_list='', threshold_value='')",y=0.95x+14.74,0.8606557371598907,6.636847559148724,0.0394841538208155,1.033962265500118,0.078430113056943,13.183230588350986,-0.1984336634883348,3.9484153820815577,0.4463844468043547,6.75876679477606,9.831411754095702,0.0400742175114775,0.0582926064830414
FC_2023_01,"Location(name='STI', bpart='STI', description='S. Fork Mokelumne River at Terminous ', time_window_exclusion_list='', threshold_value='')",y=0.97x+28.08,0.7483550172909171,22.674004008482864,0.1428440443751248,6.438863796251278,0.2014056171018168,31.969633662184453,-0.6329905638703226,14.284404437512457,0.7958551479268885,22.373648608977422,28.77641893528992,0.1413616934703517,0.181815821987686
V8_2_1,"Location(name='STI', bpart='STI', description='S. Fork Mokelumne River at Terminous ', time_window_exclusion_list='', threshold_value='')",y=0.91x+32.87,0.769393436397752,18.726887831350645,0.1179775921089477,4.817342682045649,0.1742090570125217,27.65265345359965,-0.4734262623612928,11.797759210894764,0.6883878256921442,18.47613496792621,24.32733530054161,0.116736334493286,0.1537055209817566
FC_2023_01,"Location(name='TSL', bpart='TSL', description='Three-Mile Slough', time_window_exclusion_list='', threshold_value='')",y=0.79x+53.49,0.8811813633158312,-76.18979022409847,-0.1237495762395207,74.7805904921548,0.3485121444696633,214.57097458095657,-0.1469022541210918,-12.374957623952064,0.3832115024558953,-81.67748338119571,203.0578604507139,-0.1302402491120475,0.3237894366288591
V8_2_1,"Location(name='TSL', bpart='TSL', description='Three-Mile Slough', time_window_exclusion_list='', threshold_value='')",y=0.76x+59.28,0.908125476276974,-88.06371590482432,-0.1430355365626484,71.54946755639996,0.3408997434847889,209.88419300348497,-0.140554757407553,-14.303553656264858,0.3748411783079389,-92.74921832140512,200.63071471587884,-0.147894876275149,0.319919189260183
FC_2023_01,"Location(name='UNI', bpart='UNI', description='Old River near Middle River C-8 ', time_window_exclusion_list='', threshold_value='')",y=0.85x+35.75,0.8814894954161889,-49.05864329860583,-0.0863555791718434,21.67097518872709,0.195310980920122,110.95625594953133,-0.1486316421355857,-8.635557917184343,0.3854743529136614,-50.998507273073336,100.32701371683042,-0.0896919582005347,0.1764468570127259
V8_2_1,"Location(name='UNI', bpart='UNI', description='Old River near Middle River C-8 ', time_window_exclusion_list='', threshold_value='')",y=0.85x+35.98,0.8729134935188217,-51.13023575822261,-0.0900021041189227,23.244990078032508,0.2022796140476967,114.9151395580151,-0.1594279916308196,-9.000210411892267,0.3992279541340821,-52.985633213711445,104.13628046912196,-0.0931867510157945,0.1831462804388232
FC_2023_01,"Location(name='VCU', bpart='VCU', description='Victoria Canal near Byron ', time_window_exclusion_list='', threshold_value='')",y=0.90x+27.80,0.8392863792810449,-12.296062360157926,-0.0311735742397004,10.584398592905131,0.1638111142743545,64.61343383073599,-0.1710241306842014,-3.1173574239700392,0.4135217458355863,-13.159368007012244,56.24346000318704,-0.0332691415470029,0.1421931228720207
V8_2_1,"Location(name='VCU', bpart='VCU', description='Victoria Canal near Byron ', time_window_exclusion_list='', threshold_value='')",y=0.84x+37.70,0.825185216486309,-26.51467527806681,-0.0672212919886126,12.609567805258733,0.1787970594390597,70.52446972460703,-0.2037549260800676,-6.722129198861245,0.4513519885206241,-27.69553252804289,62.336508770868704,-0.0700190610524831,0.157597396222897
FC_2023_01,"Location(name='VER', bpart='VER', description='San Joaquin River at Vernalis ', time_window_exclusion_list='', threshold_value='')",y=0.99x+7.13,0.9796681424004005,0.7324223412018478,0.0014716208719918,2.865921895686549,0.0758838493286899,37.76721820308357,-0.0203824276412673,0.1471620871991909,0.1427915151676306,-0.0484504697813398,16.935044487134995,-9.728151408262858e-05,0.0340031123784824
V8_2_1,"Location(name='VER', bpart='VER', description='San Joaquin River at Vernalis ', time_window_exclusion_list='', threshold_value='')",y=0.99x+7.17,0.9794819619454042,0.7440034916459844,0.0014948903188075,2.8923880813821765,0.0762334297989221,37.94120360334454,-0.0205707871277286,0.1494890318807454,0.1434493247734829,-0.0363383319853362,16.991914175686855,-7.296209862824097e-05,0.0341172984623883
FC_2023_01,"Location(name='VOL', bpart='VOL', description='Suisun Slough 300 ft south of Volanti Slough', time_window_exclusion_list='', threshold_value='')",y=1.02x+272.51,0.9239535342347632,434.7263361281768,0.0538628097528503,288.89571236038915,0.1891938761508103,1526.982364535438,-0.0936408738021702,5.38628097528502,0.305953767691577,418.1581369429912,1309.57022764649,0.0518681228482888,0.1624384256697846
V8_2_1,"Location(name='VOL', bpart='VOL', description='Suisun Slough 300 ft south of Volanti Slough', time_window_exclusion_list='', threshold_value='')",y=1.00x-360.68,0.957129729171002,-327.92397968934506,-0.0406299445502122,152.68340994227574,0.1375410869629292,1110.0930879179962,-0.0494898395512319,-4.062994455021243,0.2224237624644851,-347.1308397378196,873.6214588027021,-0.0430579329905651,0.1083635618795994
